FID,Q,Area,B,L,R,T,I,Qs,Process,Structure_,MainClass,Shelf,MarginType,Fan_Area,Fan_Width,Fan_Depth,Fan_Volume,Fan_Length,Area_1,Q_1,PD_Q,Runoff,TSS,PD_TSS,SedYield,ASedConc,TDS,PD_TDS,DisYield,DisConc,Max_Elev,E_Length,S_Dist,Sed_Thick,Sed_Basin,River_S,C_Slope_S,C_Shelf_S,C_TopH,C_LowH,C_Length,C_Freq,C_Distance,C_ID,F_Depth,F_Length,F_Width,F_ID,F_Area,Slope_LowH,Slope_TopH,BoW,S_Basin_ID,10m_km,SP,Shelf_LowH,F_S,Slope_L,River_L
19553,19553,2.4107060772,5754.1998,1.5,1.5,4.604,21.4503,1.0,8.8566,WF,Fore-arc,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1600.13564827,8022.784620589998,173.0,0.0,21.61526,74.48457999999998,22.68539,-32.0,-1274.0,25.25037,1.0,22253.4872,1467,0.0,0.0,0.0,0,0.0,-5749.0,-182.0,South Pacific Ocean,0,2.84068,173529.37861,-182.0,0.0,74740.3,209018.97
19562,19562,1.5792899113299999,3391.4228,1.0,1.0,1.657,20.2028,1.0,1.3477,WT,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,556.0189691,65412.038671,3707.0,0.0,10.6582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Indian Ocean,0,16.92432,93616.71297,0.0,0.0,-9999.0,153722.01999999996
19570,19570,2.4921661884799997,5998.2679,4.0,2.0,0.959,22.7731,1.0,5.3877,WT,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,59935.10834950001,30313.2303043,7950.0,52.07566,3.56565,0.0,7.48848,-80.0,-2611.0,28.50003,1.0,68186.66366,1209,0.0,0.0,0.0,0,0.0,0.0,0.0,Andaman or Burma Sea,325,71.42974,141013.01415,-227.0,0.0,-9999.0,265589.61
19577,19577,4.67355485181,13163.27,1.0,1.0,1.612,20.3103,1.0,3.635,W,Passive Margin,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,14000,9.0,-9999,642.86,1.0,-9999,0.071,111.111,-9999.0,-9999,-9999.0,-9999.0,1800.0,0.0,39688.18365879999,-9999.0,1.09458,4.56548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,South China Sea,283,19.19103,188342.49591,0.0,0.0,-9999.0,338606.27
19584,19584,4.96247224033,14188.1974,0.75,0.75,0.65,31.2101,1.0,1.7867,T,Passive Margin,Arid,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,279647.02203000005,-9999.0,0.3851,1.79751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Timor Sea,106,47.39048,-9999.0,0.0,0.0,-9999.0,353155.74
19590,19590,2.12560239516,4916.5125,4.0,2.0,0.598,22.5747,1.0,2.87,TF,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,246549.30304999996,-9999.0,35.38127,2.36771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Andaman or Burma Sea,339,82.45193,-9999.0,0.0,0.0,-9999.0,239683.04
19595,19595,3.5452602351499998,9318.9023,1.5,1.5,2.203,8.0763,1.0,2.2885, ,Extensional, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,26.26259,9.08308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,1025,9.21172,96405.66077,0.0,0.0,-9999.0,239423.17
19601,19601,2.33750835581,5536.6373,2.0,2.0,0.705,16.9123,1.0,1.3852, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.0,1.99891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,0,90.32249,245550.60439000005,0.0,0.0,-9999.0,352291.12
19619,19619,1.84278795568,4112.9063,2.0,2.0,0.724,17.942,1.0,1.2083,WF,Passive Margin,Arid,3,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,88253.05579000001,198116.978406,-9999.0,32.1622,4.09565,0.0,1.05998,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mediterranean Sea - Eastern Basin,420,54.33878,110872.85557000001,-210.0,0.0,-9999.0,169204.09999999995
19623,19623,9.73098454824,32923.0899,1.0,1.0,1.156,24.9738,1.0,6.3632, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.0,2.33703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,0,71.63038,286043.06939,0.0,0.0,-9999.0,445437.8
19636,19636,0.95640612767,1811.7887,3.0,1.5,3.396,10.4942,1.0,2.693, ,Foreland, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,22.41647,39.07888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,46,22.58867,59676.44754,0.0,0.0,-9999.0,86466.14999999998
19658,19658,2.02205165277,4618.9676,2.0,2.0,0.566,22.9677,1.0,1.3188, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.0,3.55137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,0,63.65362,119240.46916,0.0,0.0,-9999.0,155151.59
19663,19663,3.86430478342,10378.7207,1.4,1.0,2.443,18.1434,1.0,5.7675, ,Extensional, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,17.74073,12.90992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,689,25.54888,69844.01487000001,0.0,0.0,-9999.0,188087.92
19665,19665,3.1367261205199997,7996.5077,2.0,2.0,0.315,24.1354,1.0,1.1628, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,84.00216,1.24439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,45,92.84491000000001,152144.16943,0.0,0.0,-9999.0,249520.68
19699,19699,2.7690842203500003,6842.6577,1.5,1.5,0.506,20.5947,1.0,1.0639, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.0,2.14785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,0,68.67843,148892.37964999996,0.0,0.0,-9999.0,232977.42
19703,19703,4.90148999555,13970.5904,1.5,1.5,2.511,16.3991,1.0,7.17, ,Foreland, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,80.5347,17.45459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,855,22.67373,123864.51930000004,0.0,0.0,-9999.0,141636.11
19711,19711,4.06786522634,11066.5641,1.5,1.5,1.202,17.6446,1.0,3.1022, ,Intracratonic, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.0,5.45122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,0,63.31566,77010.21468999996,0.0,0.0,-9999.0,207861.58
19725,19725,2.24461380146,5262.9791,0.75,1.5,1.472,21.4132,1.0,1.3221, ,Strike-Slip, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,26.3781,15.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,1739,24.08998,67922.47042,0.0,0.0,-9999.0,96221.7
19738,19738,2.89891732571,7246.017799999999,2.0,2.0,1.406,27.3227,1.0,5.458,W,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,111837.458667,-9999.0,76.358,8.90602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,South Atlantic Ocean,600,22.23034,101311.94993,0.0,0.0,-9999.0,153390.68
19741,19741,1.70373195796,3728.6893,2.0,2.0,1.68,13.7767,1.0,2.0005, ,Foreland, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,21.99547,9.13305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,46,32.01612,90817.97152,0.0,0.0,-9999.0,182458.17
19750,19750,8.2284676595,26696.4379,2.0,2.0,1.879,24.1028,1.0,17.0668, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,26.17249,5.05771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,44,47.61089,269724.81428999995,0.0,0.0,-9999.0,352669.66
19752,19752,3.3578089967699998,8707.1213,2.0,2.0,0.635,26.2581,1.0,2.7179, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,24.06024,2.82597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,45,67.08353,152515.75717,0.0,0.0,-9999.0,221870.55
19764,19764,3.56288552771,9376.8495,1.8,2.0,1.327,24.6584,1.0,5.074, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.11767,5.74416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,45,88.03112,154864.04597,0.0,0.0,-9999.0,230651.65
19771,19771,3.23526332074,8311.7343,1.5,1.5,4.498,23.0066,1.0,12.2189, ,Extensional, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,8.10073,31.88788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,657,31.15045,77534.93620999999,0.0,0.0,-9999.0,120202.4
19777,19777,4.77849555912,13533.7638,2.0,2.0,0.602,22.8787,1.0,3.1225, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.0,1.77977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,0,66.28926,259452.06975000005,0.0,0.0,-9999.0,326895.87
19798,19798,2.76498457466,6829.9968,2.0,2.0,0.985,22.7345,1.0,3.044, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,3.81891,3.67952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,45,64.0138,186387.54888,0.0,0.0,-9999.0,267697.8
19819,19819,1.1421083901,2261.7196,2.0,2.0,1.299,21.0668,1.0,1.6274, ,Foreland, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,91.04454,11.78988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,744,48.06072,57628.52643000001,0.0,0.0,-9999.0,105141.01
19820,19820,5.83713039084,17380.1633,2.0,2.0,0.791,30.8936,1.0,6.68, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,79.77257,1.40553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,40,94.94327,458582.58255,0.0,0.0,-9999.0,544991.04
19834,19834,1.90733393481,4293.7626,1.5,1.5,1.718,22.6067,1.0,2.798,T,Foreland,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,175950.39720499996,-9999.0,0.0,6.23573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Coral Sea,0,87.1866,143128.96524,0.0,0.0,-9999.0,275509.24
19843,19843,3.5438588470599997,9314.298,2.0,1.0,0.645,24.118,1.0,2.6668,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,602.82196716,27065.83145,8157.0,52.24378,2.59958,29.72203,7.3155,-140.0,-1736.0,43.903,1.0,27479.0195,880,-5364.0,2800000.0,1360000.0,32,2545587.3928600005,-2108.0,-198.0,Bay of Bengal,322,85.95426999999998,107821.96501000001,-198.0,1.16285714286,64262.09,212457.26
19855,19855,4.84304267245,13762.6631,1.35,0.75,1.507,23.6496,1.0,5.5228,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,577.1972238,19639.7471107,7973.0,13.84491,3.29792,34.68021,6.41556,-101.0,-2488.0,41.46011,1.0,21486.10811,1029,-5364.0,2800000.0,1360000.0,32,2545587.3928600005,-2395.0,-126.0,Bay of Bengal,322,68.01945,292549.29878,-126.0,1.06035714286,65426.36,418748.6499999999
19864,19864,2.03824985029,4665.2657,0.75,0.75,1.393,23.3575,1.0,1.2471,WF,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,4700,0.03,-9999,7.23,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,1200.0,527.24161429,132224.312648,4593.0,0.0,6.91215,9.99969,2.42013,-1521.0,-2634.0,26.03655,1.0,191835.13766,80,-4865.0,447000.0,1079000.0,8,221718.43683999995,-2094.0,-352.0,South Atlantic Ocean,0,16.06433,74730.50918999998,-320.0,6.19910514541,174205.43,201529.22
19875,19875,0.7680116339,1377.255,3.0,1.5,1.241,21.9789,1.0,1.6789,TF,Foreland,Equatorial,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,289159.88729,680333.823214,3881.0,6.18551,13.25061,31.87353,0.08819,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-881.0,-235.0,Gulf of Thailand,277,41.58553,59778.6438,-60.0,0.0,20267.6,91791.96999999999
19876,19876,0.9456961707700001,1786.4635,1.5,1.5,2.523,19.0683,1.0,1.7987,WF,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,279.6049368,43276.1158578,3884.0,2.50274,17.45859,33.40619,4.27488,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-927.0,-185.0,Indian Ocean,1305,25.44155,82569.07507,-185.0,0.0,22211.45,144513.42
19878,19878,1.4847301769,3139.5256,1.0,1.0,1.489,22.9183,1.0,1.2968,WF,Fore-arc,Arid,3,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,31701.7580183,69936.42289569999,212.0,7.03248,12.29563,56.4031,4.4326,-162.0,-3676.0,89.94037,2.0,89124.09420999997,803,0.0,0.0,0.0,0,0.0,-3839.0,-338.0,North Pacific Ocean,387,21.37873,60103.34702,-310.0,0.0,62071.06,110949.99
19882,19882,0.5742718367099999,957.6383,3.0,1.5,1.445,20.6783,1.0,1.4015,W,Passive Margin,Warm Temperate,1,Passive,0.0,0.0,0.0,0.0,0.0,1000,0.2,-9999,200.0,0.22,-9999,0.22,1100.0,-9999.0,-9999,-9999.0,-9999.0,760.0,0.0,8229.64284435,2746.0,0.0,11.56032,42.38257,15.55353,-483.0,-2520.0,40.57863,1.0,49174.68962,358,0.0,0.0,0.0,0,0.0,-2926.0,-212.0,Indian Ocean,0,6.11031,88370.07444999999,-128.0,0.0,64035.76,124434.26
19883,19883,1.80240624196,4000.557,2.1,1.5,0.867,16.6311,1.0,1.3794,TF,Passive Margin,Warm Temperate,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,89345.50689500001,220498.09466499995,4320.0,42.33995,4.91041,21.84587,0.61225,-180.0,-2720.0,146.94166999999996,6.0,310689.23582,739,0.0,0.0,0.0,0,0.0,-3542.0,-246.0,South China Sea,1434,51.84018,102894.8348,-135.0,0.0,150875.23,176380.23
19885,19885,1.6868415172099998,3682.5399,1.0,1.0,1.325,26.3777,1.0,1.4965,TF,Fore-arc,Equatorial,3,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,71969.92090599998,75845.97640289998,294.0,32.66089,8.41224,56.75787,2.47871,-79.0,-3481.0,87.16907,10.0,70105.14984999999,1214,0.0,0.0,0.0,0,0.0,-5421.0,-243.0,North Pacific Ocean,279,42.09548,94270.29403,-188.0,0.0,91229.64000000001,150209.77
19887,19887,5.135370974610001,14808.7836,0.5,1.0,1.835,21.206,1.0,2.3591,T,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,16000,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,2400.0,16421.677481,290480.766031,1073.0,9.64081,4.45136,5.19941,0.32704,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1889.0,-202.0,Malacca Strait,229,28.63898,215025.48176,-95.0,0.0,324460.06,400012.88
19891,19891,5.75218685054,17064.5893,2.0,2.0,0.966,25.2041,1.0,6.5649,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2193.91460934,2501.75419497,3960.0,0.0,2.69203,43.77891,41.97055,-1.0,-1237.0,10.5802,1.0,45757.94439,1607,0.0,0.0,0.0,0,0.0,-2061.0,-105.0,Indian Ocean,0,61.07557,237919.03628000003,-105.0,0.0,44679.05,348473.2400000001
19897,19897,1.44078766178,3023.8106,1.5,1.5,3.058,20.145,1.0,3.4142,TF,Foreland,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,627.20839176,6404.052851550001,452.0,0.0,22.81919,80.06207,37.32012,-5.0,-2214.0,34.76203,1.0,5510.40324,1591,0.0,0.0,0.0,0,0.0,-2115.0,-239.0,Coral Sea,0,13.21251,84719.01485,-239.0,0.0,23431.82,134010.01
19901,19901,3.16380393221,8082.888,2.0,2.0,0.621,23.7218,1.0,2.2713,TF,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,45271.9184694,196717.935459,9937.0,0.0,1.60504,76.97293,1.48436,-57.0,-3889.0,115.72969,1.0,217740.29523999995,1319,0.0,0.0,0.0,0,0.0,-4075.0,-381.0,North Atlantic Ocean,0,53.13213,155496.24259000004,-292.0,0.0,47990.9,371953.4499999999
19904,19904,1.16980188981,2330.478,1.5,1.5,1.427,28.1016,1.0,1.8291,WF,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,718.41228155,98750.4459433,1383.0,0.0,11.04799,14.47126,4.51644,-679.0,-2737.0,149.34755,2.0,169087.63725999996,267,0.0,0.0,0.0,0,0.0,-3112.0,-466.0,South Atlantic Ocean,0,13.61299,95850.19196,-446.0,0.0,182845.21,128539.22
19912,19912,5.372158138430001,15667.1714,0.5,0.5,0.736,29.6146,1.0,1.3783,TF,Passive Margin,Equatorial,2,Passive,0.0,0.0,0.0,0.0,0.0,15000,1.1,-9999,73.33,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,53996.73387399999,304458.298639,1247.0,0.0,1.67587,12.91719,0.34816,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1884.0,-264.0,Indian Ocean,0,63.1834,249486.21956999996,-106.0,0.0,125414.25,428136.84
19917,19917,0.37378493039,559.8631,1.5,1.5,4.257,16.6299,1.0,1.1112,WF,Foreland,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,520,1.1,-9999,2115.38,0.023,-9999,0.044,20.909,-9999.0,-9999,-9999.0,-9999.0,-9999.0,1542.17903337,10777.965793899997,4816.0,0.0,81.00269,32.48167,12.43277,-27.0,-3427.0,75.58721,1.0,44758.42606,1491,0.0,0.0,0.0,0,0.0,-2059.0,-134.0,Caribbean Sea,0,0.39054,40121.40079,-134.0,0.0,59264.19,52553.81
19918,19918,1.04503787736,2024.0426,2.0,2.0,2.965,23.5796,1.0,3.8263,TF,Foreland,Arid,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1202456.75539,93170.39803230001,1471.0,5.44702,25.09559,15.17348,1.1377,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-3264.0,-175.0,Persian Gulf,384,18.58539,59706.21271000001,-106.0,0.0,203578.86,117231.75
19928,19928,1.95602922292,4431.2248,0.6,1.0,1.667,21.8232,1.0,1.0734,WF,Foreland,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,106.72488251,7861.2056338,1235.0,11.75727,7.31082,120.82774,14.50159,-19.0,-2417.0,18.62034,1.0,19178.08852,1532,0.0,0.0,0.0,0,0.0,-1339.0,-114.0,Caribbean Sea,300,14.52149,158153.66345,-114.0,0.0,10138.4,227949.71
19935,19935,1.50194937288,3185.1048,1.0,1.0,2.508,20.3023,1.0,1.9559,TF,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11659.9738448,27830.801544,2647.0,0.0,18.64064,21.15673,3.73687,-54.0,-4151.0,132.93141,2.0,34863.27011,1331,0.0,0.0,0.0,0,0.0,-910.0,-193.0,Banda Sea,0,9.78875,68499.11274,-104.0,0.0,33889.92,133718.61
19942,19942,4.54965574335,12728.5162,1.0,1.0,1.458,21.2629,1.0,3.3566,W,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,249.29099384,46861.2527384,994.0,12.65276,5.48942,41.34164,2.77415,-166.0,-3110.0,38.20454,1.0,47141.7978,786,0.0,0.0,0.0,0,0.0,-4002.0,-266.0,Indian Ocean,1816,30.35045,190936.75375,-130.0,0.0,90368.94,261612.39
19943,19943,2.1393850847099998,4956.3939,2.0,2.0,4.234,20.5102,1.0,9.287,W,Foreland,Equatorial,3,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,344054.4438579999,116024.94467800004,1471.0,5.45577,28.33007,35.2526,1.3273,-514.0,-3095.0,94.33199,3.0,330894.21540999995,339,0.0,0.0,0.0,0,0.0,-2494.0,-206.0,Caribbean Sea,274,9.86388,241.44091,-154.0,0.0,64903.02,148905.37999999995
19948,19948,0.32597584218,471.8309,3.0,1.5,2.27,18.0873,1.0,1.1341,WF,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,195.48702715,5144.503190170001,747.0,0.0,54.57295,44.14266,84.94503,-207.0,-2480.0,43.84327,1.0,7926.531659999999,624,0.0,0.0,0.0,0,0.0,-3003.0,-437.0,Indian Ocean,0,0.0,32350.5545,-437.0,0.0,58129.71,41474.76
19963,19963,5.3435250277,15562.8603,0.5,0.5,0.994,23.4259,1.0,1.4651,W,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,15000,2.9,-9999,193.33,2.5,-9999,0.167,862.0689999999998,-9999.0,-9999,-9999.0,-9999.0,-9999.0,1653.8060829,182619.781841,1630.0,0.24014,2.42992,28.02867,4.41354,-140.0,-3264.0,28.90425,1.0,197474.60609,878,0.0,0.0,0.0,0,0.0,-1513.0,-548.0,South Atlantic Ocean,1385,31.78814,275201.94955,-806.0,0.0,34429.03,404458.4499999999
